格网左下角经度（度）,格网右上角纬度（度）,格网相对Y坐标,格网相对X坐标,格网ID（唯一）,格网左下角纬度（度）,格网右上角经度（度）,格网编码
"1.139933E+002","2.2690000000000001E+001",28,26,2602,"2.268E+001","1.140033E+002","26,28"
"1.139833E+002","2.2690000000000001E+001",28,25,2601,"2.268E+001","1.139933E+002","25,28"
"1.1397329999999999E+002","2.2690000000000001E+001",28,24,2600,"2.268E+001","1.139833E+002","24,28"
"1.144933E+002","2.243E+001",2,76,260,"2.2420000000000002E+001","1.145033E+002","76,2"
"1.139933E+002","2.241E+001",0,26,26,"2.2399999999999999E+001","1.140033E+002","26,0"
"1.139633E+002","2.2690000000000001E+001",28,23,2599,"2.268E+001","1.1397329999999999E+002","23,28"
"1.139533E+002","2.2690000000000001E+001",28,22,2598,"2.268E+001","1.139633E+002","22,28"
"1.1394329999999999E+002","2.2690000000000001E+001",28,21,2597,"2.268E+001","1.139533E+002","21,28"
"1.139333E+002","2.2690000000000001E+001",28,20,2596,"2.268E+001","1.1394329999999999E+002","20,28"
"1.139233E+002","2.2690000000000001E+001",28,19,2595,"2.268E+001","1.139333E+002","19,28"
"1.1391330000000001E+002","2.2690000000000001E+001",28,18,2594,"2.268E+001","1.139233E+002","18,28"
"1.139033E+002","2.2690000000000001E+001",28,17,2593,"2.268E+001","1.1391330000000001E+002","17,28"
"1.138933E+002","2.2690000000000001E+001",28,16,2592,"2.268E+001","1.139033E+002","16,28"
"1.1388330000000001E+002","2.2690000000000001E+001",28,15,2591,"2.268E+001","1.138933E+002","15,28"
"1.138733E+002","2.2690000000000001E+001",28,14,2590,"2.268E+001","1.1388330000000001E+002","14,28"
"1.144833E+002","2.243E+001",2,75,259,"2.2420000000000002E+001","1.144933E+002","75,2"
"1.138633E+002","2.2690000000000001E+001",28,13,2589,"2.268E+001","1.138733E+002","13,28"
"1.138533E+002","2.2690000000000001E+001",28,12,2588,"2.268E+001","1.138633E+002","12,28"
"1.138433E+002","2.2690000000000001E+001",28,11,2587,"2.268E+001","1.138533E+002","11,28"
"1.1383329999999999E+002","2.2690000000000001E+001",28,10,2586,"2.268E+001","1.138433E+002","10,28"
"1.138233E+002","2.2690000000000001E+001",28,9,2585,"2.268E+001","1.1383329999999999E+002","9,28"
"1.143233E+002","2.2609999999999999E+001",20,59,1899,"2.2600000000000001E+001","1.1433329999999999E+002","59,20"
"1.143133E+002","2.2609999999999999E+001",20,58,1898,"2.2600000000000001E+001","1.143233E+002","58,20"
"1.1430329999999999E+002","2.2609999999999999E+001",20,57,1897,"2.2600000000000001E+001","1.143133E+002","57,20"
"1.142933E+002","2.2609999999999999E+001",20,56,1896,"2.2600000000000001E+001","1.1430329999999999E+002","56,20"
"1.142833E+002","2.2609999999999999E+001",20,55,1895,"2.2600000000000001E+001","1.142933E+002","55,20"
"1.1427330000000001E+002","2.2609999999999999E+001",20,54,1894,"2.2600000000000001E+001","1.142833E+002","54,20"
"1.142633E+002","2.2609999999999999E+001",20,53,1893,"2.2600000000000001E+001","1.1427330000000001E+002","53,20"
"1.142533E+002","2.2609999999999999E+001",20,52,1892,"2.2600000000000001E+001","1.142633E+002","52,20"
"1.142433E+002","2.2609999999999999E+001",20,51,1891,"2.2600000000000001E+001","1.142533E+002","51,20"
"1.142333E+002","2.2609999999999999E+001",20,50,1890,"2.2600000000000001E+001","1.142433E+002","50,20"
"1.137833E+002","2.243E+001",2,5,189,"2.2420000000000002E+001","1.137933E+002","5,2"
"1.1422329999999999E+002","2.2609999999999999E+001",20,49,1889,"2.2600000000000001E+001","1.142333E+002","49,20"
"1.142133E+002","2.2609999999999999E+001",20,48,1888,"2.2600000000000001E+001","1.1422329999999999E+002","48,20"
"1.138633E+002","2.2489999999999998E+001",8,13,749,"2.248E+001","1.138733E+002","13,8"
"1.138533E+002","2.2489999999999998E+001",8,12,748,"2.248E+001","1.138633E+002","12,8"
"1.138433E+002","2.2489999999999998E+001",8,11,747,"2.248E+001","1.138533E+002","11,8"
"1.1383329999999999E+002","2.2489999999999998E+001",8,10,746,"2.248E+001","1.138433E+002","10,8"
"1.138233E+002","2.2489999999999998E+001",8,9,745,"2.248E+001","1.1383329999999999E+002","9,8"
"1.138133E+002","2.2489999999999998E+001",8,8,744,"2.248E+001","1.138233E+002","8,8"
"1.1380329999999999E+002","2.2489999999999998E+001",8,7,743,"2.248E+001","1.138133E+002","7,8"
"1.137933E+002","2.2489999999999998E+001",8,6,742,"2.248E+001","1.1380329999999999E+002","6,8"
"1.137833E+002","2.2489999999999998E+001",8,5,741,"2.248E+001","1.137933E+002","5,8"
"1.1377330000000001E+002","2.2489999999999998E+001",8,4,740,"2.248E+001","1.137833E+002","4,8"
"1.1447329999999999E+002","2.241E+001",0,74,74,"2.2399999999999999E+001","1.144833E+002","74,0"
"1.137633E+002","2.2489999999999998E+001",8,3,739,"2.248E+001","1.1377330000000001E+002","3,8"
"1.137533E+002","2.2489999999999998E+001",8,2,738,"2.248E+001","1.137633E+002","2,8"
"1.137433E+002","2.2489999999999998E+001",8,1,737,"2.248E+001","1.137533E+002","1,8"
"1.137333E+002","2.2489999999999998E+001",8,0,736,"2.248E+001","1.137433E+002","0,8"
"1.146433E+002","2.248E+001",7,91,735,"2.2469999999999999E+001","1.146533E+002","91,7"
"1.1463330000000001E+002","2.248E+001",7,90,734,"2.2469999999999999E+001","1.146433E+002","90,7"
"1.146233E+002","2.248E+001",7,89,733,"2.2469999999999999E+001","1.1463330000000001E+002","89,7"
"1.146133E+002","2.248E+001",7,88,732,"2.2469999999999999E+001","1.146233E+002","88,7"
"1.146033E+002","2.248E+001",7,87,731,"2.2469999999999999E+001","1.146133E+002","87,7"
"1.145933E+002","2.248E+001",7,86,730,"2.2469999999999999E+001","1.146033E+002","86,7"
"1.144633E+002","2.241E+001",0,73,73,"2.2399999999999999E+001","1.1447329999999999E+002","73,0"
"1.1458329999999999E+002","2.248E+001",7,85,729,"2.2469999999999999E+001","1.145933E+002","85,7"
"1.145733E+002","2.248E+001",7,84,728,"2.2469999999999999E+001","1.1458329999999999E+002","84,7"
"1.145633E+002","2.248E+001",7,83,727,"2.2469999999999999E+001","1.145733E+002","83,7"
"1.1455329999999999E+002","2.248E+001",7,82,726,"2.2469999999999999E+001","1.145633E+002","82,7"
"1.145433E+002","2.248E+001",7,81,725,"2.2469999999999999E+001","1.1455329999999999E+002","81,7"
"1.145333E+002","2.248E+001",7,80,724,"2.2469999999999999E+001","1.145433E+002","80,7"
"1.1452330000000001E+002","2.248E+001",7,79,723,"2.2469999999999999E+001","1.145333E+002","79,7"
"1.145133E+002","2.248E+001",7,78,722,"2.2469999999999999E+001","1.1452330000000001E+002","78,7"
"1.145033E+002","2.248E+001",7,77,721,"2.2469999999999999E+001","1.145133E+002","77,7"
"1.144933E+002","2.248E+001",7,76,720,"2.2469999999999999E+001","1.145033E+002","76,7"
"1.144533E+002","2.241E+001",0,72,72,"2.2399999999999999E+001","1.144633E+002","72,0"
"1.144833E+002","2.248E+001",7,75,719,"2.2469999999999999E+001","1.144933E+002","75,7"
"1.1447329999999999E+002","2.248E+001",7,74,718,"2.2469999999999999E+001","1.144833E+002","74,7"
"1.144633E+002","2.248E+001",7,73,717,"2.2469999999999999E+001","1.1447329999999999E+002","73,7"
"1.144533E+002","2.248E+001",7,72,716,"2.2469999999999999E+001","1.144633E+002","72,7"
"1.1444329999999999E+002","2.248E+001",7,71,715,"2.2469999999999999E+001","1.144533E+002","71,7"
"1.144333E+002","2.248E+001",7,70,714,"2.2469999999999999E+001","1.1444329999999999E+002","70,7"
"1.144233E+002","2.248E+001",7,69,713,"2.2469999999999999E+001","1.144333E+002","69,7"
"1.1441330000000001E+002","2.248E+001",7,68,712,"2.2469999999999999E+001","1.144233E+002","68,7"
"1.144033E+002","2.248E+001",7,67,711,"2.2469999999999999E+001","1.1441330000000001E+002","67,7"
"1.143933E+002","2.248E+001",7,66,710,"2.2469999999999999E+001","1.144033E+002","66,7"
"1.1444329999999999E+002","2.241E+001",0,71,71,"2.2399999999999999E+001","1.144533E+002","71,0"
"1.1438330000000001E+002","2.248E+001",7,65,709,"2.2469999999999999E+001","1.143933E+002","65,7"
"1.143733E+002","2.248E+001",7,64,708,"2.2469999999999999E+001","1.1438330000000001E+002","64,7"
"1.143633E+002","2.248E+001",7,63,707,"2.2469999999999999E+001","1.143733E+002","63,7"
"1.143533E+002","2.248E+001",7,62,706,"2.2469999999999999E+001","1.143633E+002","62,7"
"1.143433E+002","2.248E+001",7,61,705,"2.2469999999999999E+001","1.143533E+002","61,7"
"1.1433329999999999E+002","2.248E+001",7,60,704,"2.2469999999999999E+001","1.143433E+002","60,7"
"1.143233E+002","2.248E+001",7,59,703,"2.2469999999999999E+001","1.1433329999999999E+002","59,7"
"1.143133E+002","2.248E+001",7,58,702,"2.2469999999999999E+001","1.143233E+002","58,7"
"1.1430329999999999E+002","2.248E+001",7,57,701,"2.2469999999999999E+001","1.143133E+002","57,7"
"1.142933E+002","2.248E+001",7,56,700,"2.2469999999999999E+001","1.1430329999999999E+002","56,7"
"1.144333E+002","2.241E+001",0,70,70,"2.2399999999999999E+001","1.1444329999999999E+002","70,0"
"1.1380329999999999E+002","2.241E+001",0,7,7,"2.2399999999999999E+001","1.138133E+002","7,0"
"1.1422329999999999E+002","2.2579999999999998E+001",17,49,1613,"2.257E+001","1.142333E+002","49,17"
"1.142133E+002","2.2579999999999998E+001",17,48,1612,"2.257E+001","1.1422329999999999E+002","48,17"
"1.142033E+002","2.2579999999999998E+001",17,47,1611,"2.257E+001","1.142133E+002","47,17"
"1.1419329999999999E+002","2.2579999999999998E+001",17,46,1610,"2.257E+001","1.142033E+002","46,17"
"1.144233E+002","2.2420000000000002E+001",1,69,161,"2.241E+001","1.144333E+002","69,1"
"1.141833E+002","2.2579999999999998E+001",17,45,1609,"2.257E+001","1.1419329999999999E+002","45,17"
"1.141733E+002","2.2579999999999998E+001",17,44,1608,"2.257E+001","1.141833E+002","44,17"
"1.1416330000000001E+002","2.2579999999999998E+001",17,43,1607,"2.257E+001","1.141733E+002","43,17"
"1.141533E+002","2.2579999999999998E+001",17,42,1606,"2.257E+001","1.1416330000000001E+002","42,17"
"1.141433E+002","2.2579999999999998E+001",17,41,1605,"2.257E+001","1.141533E+002","41,17"
"1.1413330000000001E+002","2.2579999999999998E+001",17,40,1604,"2.257E+001","1.141433E+002","40,17"
"1.141233E+002","2.2579999999999998E+001",17,39,1603,"2.257E+001","1.1413330000000001E+002","39,17"
"1.141133E+002","2.2579999999999998E+001",17,38,1602,"2.257E+001","1.141233E+002","38,17"
"1.141033E+002","2.2579999999999998E+001",17,37,1601,"2.257E+001","1.141133E+002","37,17"
"1.140933E+002","2.2579999999999998E+001",17,36,1600,"2.257E+001","1.141033E+002","36,17"
"1.1441330000000001E+002","2.2420000000000002E+001",1,68,160,"2.241E+001","1.144233E+002","68,1"
"1.138933E+002","2.241E+001",0,16,16,"2.2399999999999999E+001","1.139033E+002","16,0"
"1.1408329999999999E+002","2.2579999999999998E+001",17,35,1599,"2.257E+001","1.140933E+002","35,17"
"1.140733E+002","2.2579999999999998E+001",17,34,1598,"2.257E+001","1.1408329999999999E+002","34,17"
"1.140633E+002","2.2579999999999998E+001",17,33,1597,"2.257E+001","1.140733E+002","33,17"
"1.1405329999999999E+002","2.2579999999999998E+001",17,32,1596,"2.257E+001","1.140633E+002","32,17"
"1.140433E+002","2.2579999999999998E+001",17,31,1595,"2.257E+001","1.1405329999999999E+002","31,17"
"1.140333E+002","2.2579999999999998E+001",17,30,1594,"2.257E+001","1.140433E+002","30,17"
"1.1402330000000001E+002","2.2579999999999998E+001",17,29,1593,"2.257E+001","1.140333E+002","29,17"
"1.140133E+002","2.2579999999999998E+001",17,28,1592,"2.257E+001","1.1402330000000001E+002","28,17"
"1.140033E+002","2.2579999999999998E+001",17,27,1591,"2.257E+001","1.140133E+002","27,17"
"1.139933E+002","2.2579999999999998E+001",17,26,1590,"2.257E+001","1.140033E+002","26,17"
"1.144033E+002","2.2420000000000002E+001",1,67,159,"2.241E+001","1.1441330000000001E+002","67,1"
"1.139833E+002","2.2579999999999998E+001",17,25,1589,"2.257E+001","1.139933E+002","25,17"
"1.1397329999999999E+002","2.2579999999999998E+001",17,24,1588,"2.257E+001","1.139833E+002","24,17"
"1.139633E+002","2.2579999999999998E+001",17,23,1587,"2.257E+001","1.1397329999999999E+002","23,17"
"1.139533E+002","2.2579999999999998E+001",17,22,1586,"2.257E+001","1.139633E+002","22,17"
"1.1394329999999999E+002","2.2579999999999998E+001",17,21,1585,"2.257E+001","1.139533E+002","21,17"
"1.139333E+002","2.2579999999999998E+001",17,20,1584,"2.257E+001","1.1394329999999999E+002","20,17"
"1.139233E+002","2.2579999999999998E+001",17,19,1583,"2.257E+001","1.139333E+002","19,17"
"1.1391330000000001E+002","2.2579999999999998E+001",17,18,1582,"2.257E+001","1.139233E+002","18,17"
"1.139033E+002","2.2579999999999998E+001",17,17,1581,"2.257E+001","1.1391330000000001E+002","17,17"
"1.138933E+002","2.2579999999999998E+001",17,16,1580,"2.257E+001","1.139033E+002","16,17"
"1.143933E+002","2.2420000000000002E+001",1,66,158,"2.241E+001","1.144033E+002","66,1"
"1.1388330000000001E+002","2.2579999999999998E+001",17,15,1579,"2.257E+001","1.138933E+002","15,17"
"1.138733E+002","2.2579999999999998E+001",17,14,1578,"2.257E+001","1.1388330000000001E+002","14,17"
"1.138633E+002","2.2579999999999998E+001",17,13,1577,"2.257E+001","1.138733E+002","13,17"
"1.138533E+002","2.2579999999999998E+001",17,12,1576,"2.257E+001","1.138633E+002","12,17"
"1.138433E+002","2.2579999999999998E+001",17,11,1575,"2.257E+001","1.138533E+002","11,17"
"1.1383329999999999E+002","2.2579999999999998E+001",17,10,1574,"2.257E+001","1.138433E+002","10,17"
"1.138233E+002","2.2579999999999998E+001",17,9,1573,"2.257E+001","1.1383329999999999E+002","9,17"
"1.138133E+002","2.2579999999999998E+001",17,8,1572,"2.257E+001","1.138233E+002","8,17"
"1.1380329999999999E+002","2.2579999999999998E+001",17,7,1571,"2.257E+001","1.138133E+002","7,17"
"1.137933E+002","2.2579999999999998E+001",17,6,1570,"2.257E+001","1.1380329999999999E+002","6,17"
"1.1438330000000001E+002","2.2420000000000002E+001",1,65,157,"2.241E+001","1.143933E+002","65,1"
"1.137833E+002","2.2579999999999998E+001",17,5,1569,"2.257E+001","1.137933E+002","5,17"
"1.1377330000000001E+002","2.2579999999999998E+001",17,4,1568,"2.257E+001","1.137833E+002","4,17"
"1.137633E+002","2.2579999999999998E+001",17,3,1567,"2.257E+001","1.1377330000000001E+002","3,17"
"1.137533E+002","2.2579999999999998E+001",17,2,1566,"2.257E+001","1.137633E+002","2,17"
"1.137433E+002","2.2579999999999998E+001",17,1,1565,"2.257E+001","1.137533E+002","1,17"
"1.137333E+002","2.2579999999999998E+001",17,0,1564,"2.257E+001","1.137433E+002","0,17"
"1.146433E+002","2.257E+001",16,91,1563,"2.2559999999999999E+001","1.146533E+002","91,16"
"1.1463330000000001E+002","2.257E+001",16,90,1562,"2.2559999999999999E+001","1.146433E+002","90,16"
"1.146233E+002","2.257E+001",16,89,1561,"2.2559999999999999E+001","1.1463330000000001E+002","89,16"
"1.146133E+002","2.257E+001",16,88,1560,"2.2559999999999999E+001","1.146233E+002","88,16"
"1.143733E+002","2.2420000000000002E+001",1,64,156,"2.241E+001","1.1438330000000001E+002","64,1"
"1.146033E+002","2.257E+001",16,87,1559,"2.2559999999999999E+001","1.146133E+002","87,16"
"1.145933E+002","2.257E+001",16,86,1558,"2.2559999999999999E+001","1.146033E+002","86,16"
"1.1458329999999999E+002","2.257E+001",16,85,1557,"2.2559999999999999E+001","1.145933E+002","85,16"
"1.145733E+002","2.257E+001",16,84,1556,"2.2559999999999999E+001","1.1458329999999999E+002","84,16"
"1.145633E+002","2.257E+001",16,83,1555,"2.2559999999999999E+001","1.145733E+002","83,16"
"1.1455329999999999E+002","2.257E+001",16,82,1554,"2.2559999999999999E+001","1.145633E+002","82,16"
"1.145433E+002","2.257E+001",16,81,1553,"2.2559999999999999E+001","1.1455329999999999E+002","81,16"
"1.139933E+002","2.2420000000000002E+001",1,26,118,"2.241E+001","1.140033E+002","26,1"
"1.138133E+002","2.2690000000000001E+001",28,8,2584,"2.268E+001","1.138233E+002","8,28"
"1.1380329999999999E+002","2.2690000000000001E+001",28,7,2583,"2.268E+001","1.138133E+002","7,28"
"1.137933E+002","2.2690000000000001E+001",28,6,2582,"2.268E+001","1.1380329999999999E+002","6,28"
"1.137833E+002","2.2690000000000001E+001",28,5,2581,"2.268E+001","1.137933E+002","5,28"
"1.1377330000000001E+002","2.2690000000000001E+001",28,4,2580,"2.268E+001","1.137833E+002","4,28"
"1.1447329999999999E+002","2.243E+001",2,74,258,"2.2420000000000002E+001","1.144833E+002","74,2"
"1.137633E+002","2.2690000000000001E+001",28,3,2579,"2.268E+001","1.1377330000000001E+002","3,28"
"1.137533E+002","2.2690000000000001E+001",28,2,2578,"2.268E+001","1.137633E+002","2,28"
"1.137433E+002","2.2690000000000001E+001",28,1,2577,"2.268E+001","1.137533E+002","1,28"
"1.137333E+002","2.2690000000000001E+001",28,0,2576,"2.268E+001","1.137433E+002","0,28"
"1.146433E+002","2.268E+001",27,91,2575,"2.2670000000000002E+001","1.146533E+002","91,27"
"1.1463330000000001E+002","2.268E+001",27,90,2574,"2.2670000000000002E+001","1.146433E+002","90,27"
"1.146233E+002","2.268E+001",27,89,2573,"2.2670000000000002E+001","1.1463330000000001E+002","89,27"
"1.146133E+002","2.268E+001",27,88,2572,"2.2670000000000002E+001","1.146233E+002","88,27"
"1.146033E+002","2.268E+001",27,87,2571,"2.2670000000000002E+001","1.146133E+002","87,27"
"1.145933E+002","2.268E+001",27,86,2570,"2.2670000000000002E+001","1.146033E+002","86,27"
"1.144633E+002","2.243E+001",2,73,257,"2.2420000000000002E+001","1.1447329999999999E+002","73,2"
"1.1458329999999999E+002","2.268E+001",27,85,2569,"2.2670000000000002E+001","1.145933E+002","85,27"
"1.145733E+002","2.268E+001",27,84,2568,"2.2670000000000002E+001","1.1458329999999999E+002","84,27"
"1.145633E+002","2.268E+001",27,83,2567,"2.2670000000000002E+001","1.145733E+002","83,27"
"1.1455329999999999E+002","2.268E+001",27,82,2566,"2.2670000000000002E+001","1.145633E+002","82,27"
"1.145433E+002","2.268E+001",27,81,2565,"2.2670000000000002E+001","1.1455329999999999E+002","81,27"
"1.145333E+002","2.268E+001",27,80,2564,"2.2670000000000002E+001","1.145433E+002","80,27"
"1.1452330000000001E+002","2.268E+001",27,79,2563,"2.2670000000000002E+001","1.145333E+002","79,27"
"1.145133E+002","2.268E+001",27,78,2562,"2.2670000000000002E+001","1.1452330000000001E+002","78,27"
"1.145033E+002","2.268E+001",27,77,2561,"2.2670000000000002E+001","1.145133E+002","77,27"
"1.144933E+002","2.268E+001",27,76,2560,"2.2670000000000002E+001","1.145033E+002","76,27"
"1.144533E+002","2.243E+001",2,72,256,"2.2420000000000002E+001","1.144633E+002","72,2"
"1.144833E+002","2.268E+001",27,75,2559,"2.2670000000000002E+001","1.144933E+002","75,27"
"1.1447329999999999E+002","2.268E+001",27,74,2558,"2.2670000000000002E+001","1.144833E+002","74,27"
"1.144633E+002","2.268E+001",27,73,2557,"2.2670000000000002E+001","1.1447329999999999E+002","73,27"
"1.144533E+002","2.268E+001",27,72,2556,"2.2670000000000002E+001","1.144633E+002","72,27"
"1.1444329999999999E+002","2.268E+001",27,71,2555,"2.2670000000000002E+001","1.144533E+002","71,27"
"1.144333E+002","2.268E+001",27,70,2554,"2.2670000000000002E+001","1.1444329999999999E+002","70,27"
"1.144233E+002","2.268E+001",27,69,2553,"2.2670000000000002E+001","1.144333E+002","69,27"
"1.1441330000000001E+002","2.268E+001",27,68,2552,"2.2670000000000002E+001","1.144233E+002","68,27"
"1.144033E+002","2.268E+001",27,67,2551,"2.2670000000000002E+001","1.1441330000000001E+002","67,27"
"1.143933E+002","2.268E+001",27,66,2550,"2.2670000000000002E+001","1.144033E+002","66,27"
"1.1444329999999999E+002","2.243E+001",2,71,255,"2.2420000000000002E+001","1.144533E+002","71,2"
"1.1438330000000001E+002","2.268E+001",27,65,2549,"2.2670000000000002E+001","1.143933E+002","65,27"
"1.143733E+002","2.268E+001",27,64,2548,"2.2670000000000002E+001","1.1438330000000001E+002","64,27"
